label,L_x0,L_y0,L_z0,L_x1,L_y1,L_z1,L_x2,L_y2,L_z2,L_x3,L_y3,L_z3,L_x4,L_y4,L_z4,L_x5,L_y5,L_z5,L_x6,L_y6,L_z6,L_x7,L_y7,L_z7,L_x8,L_y8,L_z8,L_x9,L_y9,L_z9,L_x10,L_y10,L_z10,L_x11,L_y11,L_z11,L_x12,L_y12,L_z12,L_x13,L_y13,L_z13,L_x14,L_y14,L_z14,L_x15,L_y15,L_z15,L_x16,L_y16,L_z16,L_x17,L_y17,L_z17,L_x18,L_y18,L_z18,L_x19,L_y19,L_z19,L_x20,L_y20,L_z20,R_x0,R_y0,R_z0,R_x1,R_y1,R_z1,R_x2,R_y2,R_z2,R_x3,R_y3,R_z3,R_x4,R_y4,R_z4,R_x5,R_y5,R_z5,R_x6,R_y6,R_z6,R_x7,R_y7,R_z7,R_x8,R_y8,R_z8,R_x9,R_y9,R_z9,R_x10,R_y10,R_z10,R_x11,R_y11,R_z11,R_x12,R_y12,R_z12,R_x13,R_y13,R_z13,R_x14,R_y14,R_z14,R_x15,R_y15,R_z15,R_x16,R_y16,R_z16,R_x17,R_y17,R_z17,R_x18,R_y18,R_z18,R_x19,R_y19,R_z19,R_x20,R_y20,R_z20
Happy,0.6415010094642639,0.9064722061157227,1.0770540370685922e-07,0.6135336756706238,0.9023724794387817,-0.007242598105221987,0.5934067964553833,0.9208197593688965,-0.008188660256564617,0.5805808901786804,0.9406542778015137,-0.006261603906750679,0.5706309676170349,0.9566987752914429,-0.0032735061831772327,0.6069339513778687,0.9726048111915588,-0.008224712684750557,0.5941481590270996,1.0188556909561157,-0.008366246707737446,0.5886183381080627,1.0427128076553345,-0.00736619858071208,0.5870962738990784,1.0593712329864502,-0.005907285027205944,0.6194631457328796,0.9861994385719299,-0.0022636617068201303,0.6067571640014648,1.031583309173584,-0.003510492155328393,0.5996685028076172,1.053583025932312,-0.003120577894151211,0.5976952910423279,1.0686854124069214,-0.0019284234149381518,0.6286546587944031,0.9938765168190002,0.0038530929014086723,0.6175593137741089,1.0320309400558472,0.003184874542057514,0.6115084290504456,1.0512888431549072,0.005041248165071011,0.6078182458877563,1.0650408267974854,0.007511220406740904,0.6345216035842896,0.9933695197105408,0.009750444442033768,0.6256436109542847,1.02688729763031,0.011323047801852226,0.6211115121841431,1.0438764095306396,0.014405099675059319,0.6185579299926758,1.055593490600586,0.01753734052181244,0.3840482532978058,0.8911533355712891,-6.61277539393268e-08,0.4055157005786896,0.8984594941139221,-0.008888434618711472,0.4211116433143616,0.9225606322288513,-0.01492622122168541,0.432644784450531,0.9459874033927917,-0.019954495131969452,0.44482988119125366,0.9587244391441345,-0.024725671857595444,0.4048205018043518,0.9652553796768188,-0.014362758956849575,0.4125441014766693,1.0167819261550903,-0.02141452394425869,0.4164586067199707,1.0327835083007812,-0.025582879781723022,0.4177113473415375,1.0379962921142578,-0.027695130556821823,0.3886374235153198,0.9772340655326843,-0.013159860856831074,0.39460790157318115,1.0268222093582153,-0.01787356100976467,0.39967426657676697,1.038172960281372,-0.020263442769646645,0.4020910859107971,1.0396219491958618,-0.02200859598815441,0.3764726519584656,0.9843285083770752,-0.012460216879844666,0.3813236951828003,1.0293339490890503,-0.0158813688904047,0.38724905252456665,1.0396149158477783,-0.01678726263344288,0.39049088954925537,1.0422143936157227,-0.017421111464500427,0.36794257164001465,0.9890022873878479,-0.012468266300857067,0.37171080708503723,1.027936339378357,-0.014278566464781761,0.37646979093551636,1.0381309986114502,-0.013732032850384712,0.37984687089920044,1.0405019521713257,-0.013158575631678104
Happy,0.6235049366950989,0.8982750773429871,1.7284466480305127e-07,0.6003089547157288,0.8920179605484009,-0.010378561913967133,0.5829392671585083,0.9060673713684082,-0.017036745324730873,0.5697973370552063,0.9230599999427795,-0.020731540396809578,0.5611186027526855,0.937830924987793,-0.023938579484820366,0.5976282358169556,0.9450578093528748,-0.0268240999430418,0.5788034796714783,0.9898006916046143,-0.035475049167871475,0.5675277709960938,1.0104808807373047,-0.03772442415356636,0.5609719753265381,1.022749662399292,-0.037282418459653854,0.6093719601631165,0.9624336361885071,-0.021995937451720238,0.5940828323364258,1.0092663764953613,-0.030026040971279144,0.5817161202430725,1.0272876024246216,-0.02965422533452511,0.5744425058364868,1.0335369110107422,-0.02770117111504078,0.6172771453857422,0.9739488363265991,-0.0166866984218359,0.6059403419494629,1.015505313873291,-0.022635554894804955,0.5947729349136353,1.030461311340332,-0.021786173805594444,0.5865769386291504,1.0371631383895874,-0.019487544894218445,0.6211967468261719,0.9802787899971008,-0.0115771209821105,0.6124131083488464,1.0156904458999634,-0.01424243114888668,0.6037157773971558,1.0304149389266968,-0.012691055424511433,0.5968371629714966,1.0363093614578247,-0.010278331115841866,0.39665669202804565,0.8925080299377441,-6.138672148381374e-08,0.4162912964820862,0.8935022950172424,-0.015990188345313072,0.43284857273101807,0.9042248129844666,-0.02861597016453743,0.44601085782051086,0.9195076823234558,-0.038416098803281784,0.45910272002220154,0.9311869144439697,-0.048139788210392,0.4150078296661377,0.9402744770050049,-0.034022167325019836,0.4306190609931946,0.9908422231674194,-0.04657818004488945,0.4377349019050598,1.0099812746047974,-0.05210847780108452,0.4400564730167389,1.0175116062164307,-0.054430849850177765,0.3985617458820343,0.9570218920707703,-0.029874512925744057,0.416402131319046,1.009460210800171,-0.03930840641260147,0.42341798543930054,1.0143955945968628,-0.03981676325201988,0.4242468774318695,1.007302165031433,-0.039648931473493576,0.387702077627182,0.9687029719352722,-0.02594156004488468,0.405277818441391,1.0166163444519043,-0.03389566019177437,0.41106128692626953,1.0162880420684814,-0.03267405182123184,0.41020989418029785,1.0081334114074707,-0.03102913312613964,0.3809382915496826,0.9782902598381042,-0.02295578643679619,0.3961278796195984,1.0180855989456177,-0.029091166332364082,0.40028318762779236,1.018814206123352,-0.02816641330718994,0.39935004711151123,1.011473536491394,-0.026390498504042625
Happy,0.6111842393875122,0.8982793688774109,2.1515084824841324e-07,0.590408205986023,0.8862975239753723,-0.013050851412117481,0.5732814073562622,0.8922115564346313,-0.022050609812140465,0.560765266418457,0.9053046703338623,-0.027689123526215553,0.5492492914199829,0.9162961840629578,-0.03249240666627884,0.5860263109207153,0.9348443746566772,-0.03162193298339844,0.5620658993721008,0.9810260534286499,-0.04230319708585739,0.5495462417602539,1.0005056858062744,-0.04464658349752426,0.5430840253829956,1.0108033418655396,-0.043892085552215576,0.597266674041748,0.9562321305274963,-0.026519855484366417,0.5749848484992981,1.0034762620925903,-0.03752365708351135,0.5611050724983215,1.0181431770324707,-0.03722245991230011,0.55363929271698,1.0232738256454468,-0.03474026918411255,0.6040749549865723,0.9712978601455688,-0.021087411791086197,0.5857235193252563,1.0132973194122314,-0.028986698016524315,0.5726543068885803,1.023417592048645,-0.026783829554915428,0.5643018484115601,1.0273441076278687,-0.023135893046855927,0.6075776815414429,0.9808039665222168,-0.016201775521039963,0.5931787490844727,1.0157631635665894,-0.020386498421430588,0.5818482637405396,1.024916648864746,-0.018376141786575317,0.5745775103569031,1.026248812675476,-0.015198107808828354,0.403801292181015,0.8742639422416687,-9.001423961763066e-08,0.4243706166744232,0.8722557425498962,-0.011740114539861679,0.442109078168869,0.8814541101455688,-0.022529708221554756,0.4561530351638794,0.8944434523582458,-0.03128252178430557,0.46925681829452515,0.9041900634765625,-0.040123917162418365,0.42474454641342163,0.916204571723938,-0.029832767322659492,0.4428885281085968,0.9659321904182434,-0.041193995624780655,0.4532466530799866,0.9888104200363159,-0.045831236988306046,0.45854073762893677,1.002267837524414,-0.04760374501347542,0.40921738743782043,0.9341192245483398,-0.027730625122785568,0.43060171604156494,0.9886959195137024,-0.03649235889315605,0.44184818863868713,1.0059727430343628,-0.036896612495183945,0.4459117352962494,1.011951208114624,-0.03672630339860916,0.39865273237228394,0.9478161334991455,-0.025525379925966263,0.42019984126091003,0.9986683130264282,-0.03294932842254639,0.43022581934928894,1.0097112655639648,-0.031005149707198143,0.4329703450202942,1.0136162042617798,-0.028734257444739342,0.39198416471481323,0.9586392045021057,-0.023956889286637306,0.4094789922237396,1.0019724369049072,-0.028936997056007385,0.41690903902053833,1.0116546154022217,-0.02658374235033989,0.4190423786640167,1.013024926185608,-0.023871826007962227
Happy,0.6036412119865417,0.8820400238037109,1.6205663655455282e-07,0.5806405544281006,0.8676948547363281,-0.012165753170847893,0.5631232857704163,0.8726774454116821,-0.0210645142942667,0.5493755340576172,0.8842076063156128,-0.024885747581720352,0.5375130772590637,0.8962343335151672,-0.027818730100989342,0.5758684277534485,0.9095367193222046,-0.04432668164372444,0.5567988753318787,0.9477550387382507,-0.056349460035562515,0.5422428250312805,0.9651635885238647,-0.05775485560297966,0.5324119925498962,0.9759798049926758,-0.05615660548210144,0.584614098072052,0.933864176273346,-0.03813547641038895,0.5615066289901733,0.9823741912841797,-0.05294167622923851,0.5450764894485474,0.9990551471710205,-0.05216110125184059,0.5360483527183533,1.0052838325500488,-0.048523422330617905,0.5891420245170593,0.9520467519760132,-0.030243651941418648,0.5700966715812683,0.9951976537704468,-0.041189875453710556,0.556290328502655,1.0084576606750488,-0.04035884514451027,0.546873927116394,1.014523983001709,-0.03674320876598358,0.591560423374176,0.9628875255584717,-0.022076554596424103,0.5777793526649475,0.999889075756073,-0.027772562578320503,0.5658668279647827,1.012850284576416,-0.027509286999702454,0.5567142367362976,1.0157761573791504,-0.02539730817079544,0.4043063223361969,0.8477924466133118,-3.236895551594898e-08,0.4293006956577301,0.8440558910369873,-0.007793543394654989,0.45028743147850037,0.8564488291740417,-0.013788620941340923,0.466043621301651,0.874151349067688,-0.0182939562946558,0.47977200150489807,0.880295991897583,-0.022809062153100967,0.4348006248474121,0.8959251642227173,-0.017791748046875,0.45283451676368713,0.9380441308021545,-0.023607585579156876,0.4628884494304657,0.9587063789367676,-0.02585851028561592,0.4700832962989807,0.9736058115959167,-0.026963936164975166,0.42106977105140686,0.9152142405509949,-0.01677900180220604,0.44351646304130554,0.9645811915397644,-0.02259894460439682,0.4576280117034912,0.9877238869667053,-0.024856625124812126,0.46764424443244934,1.0028156042099,-0.026387643069028854,0.4102628231048584,0.9283561706542969,-0.015510816127061844,0.4316887855529785,0.9749206304550171,-0.021088894456624985,0.44474732875823975,0.991359293460846,-0.022721698507666588,0.4540451467037201,0.9991286993026733,-0.02326236478984356,0.4022122025489807,0.9374046325683594,-0.014482232742011547,0.41867753863334656,0.9719464182853699,-0.018419938161969185,0.4280621409416199,0.9819383025169373,-0.01850290410220623,0.43480184674263,0.9855636358261108,-0.018025534227490425
Happy,0.5957857370376587,0.8610319495201111,2.7916332356880957e-08,0.5704389810562134,0.8451094627380371,-0.0017193988896906376,0.552237868309021,0.8449982404708862,-0.003939643036574125,0.5375379920005798,0.8546887040138245,-0.004664082545787096,0.5265406370162964,0.8667717576026917,-0.004856965038925409,0.5586238503456116,0.8814172744750977,-0.015613814815878868,0.5382287502288818,0.917486846446991,-0.0214560367166996,0.5271780490875244,0.932698667049408,-0.022838640958070755,0.5185776948928833,0.9421525001525879,-0.022562798112630844,0.5691914558410645,0.9030760526657104,-0.015253289602696896,0.5460899472236633,0.9437246918678284,-0.0230985376983881,0.5313592553138733,0.9637976884841919,-0.024415554478764534,0.5206708312034607,0.9754109978675842,-0.024418599903583527,0.5771182775497437,0.9181250929832458,-0.01401632372289896,0.5583566427230835,0.9533962607383728,-0.019820664077997208,0.5456539392471313,0.9722694754600525,-0.021020248532295227,0.5350856184959412,0.9844506978988647,-0.020886775106191635,0.5828116536140442,0.9268108010292053,-0.012351307086646557,0.5712007880210876,0.954569399356842,-0.015479275956749916,0.5624375939369202,0.9678513407707214,-0.015890588983893394,0.5544473528862,0.9768564701080322,-0.01560474094003439,0.4146682322025299,0.8309797048568726,-7.21060047226274e-08,0.4386463165283203,0.8216173648834229,-0.0071639856323599815,0.4595002233982086,0.8285297155380249,-0.012958413921296597,0.4753592014312744,0.8425608277320862,-0.017493078485131264,0.4879070520401001,0.8472707867622375,-0.022114034742116928,0.4456586241722107,0.871170699596405,-0.016372710466384888,0.46589788794517517,0.9101030230522156,-0.021813763305544853,0.47666826844215393,0.9271901845932007,-0.02443123795092106,0.48457345366477966,0.9392901062965393,-0.025868665426969528,0.433811753988266,0.8919757604598999,-0.015456192195415497,0.459394633769989,0.9358421564102173,-0.020101584494113922,0.47389495372772217,0.9546516537666321,-0.022310661152005196,0.4840059280395508,0.9663278460502625,-0.024117669090628624,0.42338186502456665,0.9058520793914795,-0.014304772950708866,0.4472591280937195,0.9440627098083496,-0.018781084567308426,0.4608481526374817,0.959622323513031,-0.02076462097465992,0.47091516852378845,0.9674606323242188,-0.022006014361977577,0.41454145312309265,0.9153180122375488,-0.013367400504648685,0.4302278161048889,0.9421219825744629,-0.016575848683714867,0.4389238655567169,0.9512730836868286,-0.016810717061161995,0.4457301199436188,0.9549432992935181,-0.016681769862771034
Happy,0.5786768198013306,0.8406460881233215,3.6659134394767534e-08,0.5590202808380127,0.8186894655227661,-0.0027796730864793062,0.543248176574707,0.8111428618431091,-0.006369101814925671,0.529579758644104,0.814078688621521,-0.00766875920817256,0.5171696543693542,0.8208215236663818,-0.008140910416841507,0.5423076152801514,0.8506655097007751,-0.02095399796962738,0.5142326354980469,0.8844800591468811,-0.02687087096273899,0.503760039806366,0.8931424021720886,-0.02605544403195381,0.49841490387916565,0.8956552743911743,-0.023275582119822502,0.5514029860496521,0.8747786283493042,-0.01905987784266472,0.5204885005950928,0.9126977324485779,-0.026788700371980667,0.5079168677330017,0.9199739694595337,-0.023629438132047653,0.502633810043335,0.9207605719566345,-0.018902504816651344,0.5587697625160217,0.8918089866638184,-0.01615910232067108,0.5342797636985779,0.9251753091812134,-0.021243318915367126,0.5226258635520935,0.9330588579177856,-0.01648767665028572,0.515684962272644,0.9349589943885803,-0.010835351422429085,0.5649664402008057,0.9030776619911194,-0.012854291126132011,0.5483968257904053,0.9291890263557434,-0.014569468796253204,0.5389280319213867,0.9349242448806763,-0.011133646592497826,0.5326208472251892,0.9358972907066345,-0.006752310786396265,0.4204466938972473,0.8013641238212585,-1.8368815801750316e-07,0.4427203834056854,0.7883181571960449,-0.004574331920593977,0.46335461735725403,0.7902330160140991,-0.010348266921937466,0.4812362790107727,0.7981326580047607,-0.01558240782469511,0.49521830677986145,0.8012840151786804,-0.02126593142747879,0.4543633759021759,0.8383262157440186,-0.014687706716358662,0.47974860668182373,0.8745331168174744,-0.020623914897441864,0.49240413308143616,0.8862172961235046,-0.023260703310370445,0.5000561475753784,0.8950198888778687,-0.024392161518335342,0.44422945380210876,0.8615460395812988,-0.01452011801302433,0.4738959074020386,0.9012202024459839,-0.019080597907304764,0.49027881026268005,0.9116260409355164,-0.020479723811149597,0.4998602569103241,0.9151706695556641,-0.021663306280970573,0.4354671239852905,0.878747284412384,-0.013980153948068619,0.46342045068740845,0.9140113592147827,-0.01847911812365055,0.4789341688156128,0.9208413362503052,-0.019689209759235382,0.48902857303619385,0.9223707318305969,-0.020308716222643852,0.4276009500026703,0.8902851343154907,-0.013401753269135952,0.4491232633590698,0.9167991876602173,-0.015799082815647125,0.4589875042438507,0.9190569519996643,-0.014749595895409584,0.46556222438812256,0.9159088730812073,-0.013737667351961136
Happy,0.5610501170158386,0.8231939077377319,-1.7252791195687678e-08,0.5505977272987366,0.7910704016685486,-0.00544162979349494,0.5387080907821655,0.771011233329773,-0.00984105747193098,0.5258263945579529,0.7665030360221863,-0.01263787318021059,0.5129455924034119,0.7692798376083374,-0.015583149157464504,0.5402622818946838,0.806293249130249,-0.019077833741903305,0.5146826505661011,0.8262298703193665,-0.026181334629654884,0.5028523802757263,0.8275662064552307,-0.029456080868840218,0.49600061774253845,0.826022744178772,-0.030397096648812294,0.5443928241729736,0.8314554691314697,-0.018245195969939232,0.5175046920776367,0.8536196947097778,-0.02458970807492733,0.5028571486473083,0.853722870349884,-0.02623404562473297,0.49567902088165283,0.850268542766571,-0.02726784721016884,0.545692503452301,0.8498016595840454,-0.0168714951723814,0.5209681987762451,0.870008111000061,-0.021786220371723175,0.5065957307815552,0.8734838962554932,-0.021289942786097527,0.4980255961418152,0.8709132075309753,-0.020432554185390472,0.544661819934845,0.8633666634559631,-0.015614028088748455,0.5263680219650269,0.8826261758804321,-0.018250763416290283,0.5147739052772522,0.8851150274276733,-0.016826307401061058,0.5072141885757446,0.8828132152557373,-0.015269446186721325,0.42627763748168945,0.774111807346344,3.9228250869882686e-08,0.4457769989967346,0.7536952495574951,-0.007597137708216906,0.467525839805603,0.7484808564186096,-0.013477629981935024,0.4852462112903595,0.750021755695343,-0.017516249790787697,0.498826801776886,0.7479609847068787,-0.021369313821196556,0.4638839066028595,0.7934486269950867,-0.020042704418301582,0.49091586470603943,0.8190422058105469,-0.026552444323897362,0.5045420527458191,0.8294702172279358,-0.028598783537745476,0.5149427652359009,0.8353267312049866,-0.02914069965481758,0.45606914162635803,0.8217176198959351,-0.01909557357430458,0.48588329553604126,0.8468528389930725,-0.023629507049918175,0.5032070279121399,0.8569372892379761,-0.02490208111703396,0.5160380601882935,0.8621456027030945,-0.025931453332304955,0.44816383719444275,0.8411359190940857,-0.017851507291197777,0.47340598702430725,0.8589216470718384,-0.021822037175297737,0.4891509413719177,0.867663562297821,-0.023205744102597237,0.5014133453369141,0.8716899156570435,-0.02426047995686531,0.44088029861450195,0.8534784317016602,-0.016788529232144356,0.45537588000297546,0.8672162890434265,-0.0201548021286726,0.4654824137687683,0.8747265338897705,-0.02048647403717041,0.474121630191803,0.8788321018218994,-0.020398089662194252
Happy,0.5370246171951294,0.763828694820404,-1.3682377186796657e-07,0.5332816243171692,0.7313110828399658,-0.0071753570809960365,0.5285603404045105,0.711878776550293,-0.012834707275032997,0.5187625885009766,0.7008338570594788,-0.016794295981526375,0.5071938037872314,0.7103224992752075,-0.02213582582771778,0.5401076674461365,0.745262861251831,-0.022372426465153694,0.5270058512687683,0.7650682926177979,-0.03209049627184868,0.5097769498825073,0.7720679640769958,-0.04150843247771263,0.4950522780418396,0.7762154936790466,-0.0480729304254055,0.544457197189331,0.7736637592315674,-0.02311147376894951,0.5248728394508362,0.7910295128822327,-0.03133571892976761,0.502852737903595,0.7964565753936768,-0.03814578428864479,0.48702067136764526,0.7999119162559509,-0.04494810104370117,0.5442061424255371,0.7941610217094421,-0.022857679054141045,0.5249072313308716,0.8066062331199646,-0.03074662573635578,0.5040737390518188,0.8102964162826538,-0.03369223326444626,0.4896928071975708,0.8101507425308228,-0.03664695844054222,0.5427396297454834,0.8093787431716919,-0.022931527346372604,0.5323615670204163,0.8221649527549744,-0.028216680511832237,0.5209563970565796,0.8259674310684204,-0.027683928608894348,0.512414813041687,0.8275700211524963,-0.027998721227049828,0.4289143979549408,0.7518900632858276,5.718804629850638e-08,0.44427236914634705,0.7224578857421875,-0.01022144965827465,0.46475258469581604,0.7068321108818054,-0.018556881695985794,0.48151710629463196,0.7012824416160583,-0.024430550634860992,0.4964335560798645,0.6952991485595703,-0.029976479709148407,0.4629680812358856,0.7498730421066284,-0.026991968974471092,0.4899649918079376,0.764527440071106,-0.035814955830574036,0.5056469440460205,0.7688309550285339,-0.03887387737631798,0.5176923274993896,0.771559476852417,-0.03975971043109894,0.45721444487571716,0.7812988758087158,-0.025854522362351418,0.4906746745109558,0.796635627746582,-0.03327808156609535,0.5108745098114014,0.7995414137840271,-0.0352277047932148,0.5262759923934937,0.7996487617492676,-0.03643113374710083,0.45337989926338196,0.8042955994606018,-0.024336274713277817,0.4859027564525604,0.816474974155426,-0.03164415806531906,0.5057167410850525,0.8170486092567444,-0.03316738083958626,0.5205268263816833,0.8137801289558411,-0.03335246443748474,0.4514087438583374,0.8195962905883789,-0.022959304973483086,0.47651639580726624,0.8260091543197632,-0.02865740656852722,0.490591824054718,0.8255025148391724,-0.028761625289916992,0.5011860132217407,0.821275532245636,-0.02793363854289055
Happy,0.560977041721344,0.7409387826919556,-1.2849299935169256e-07,0.5529674291610718,0.697798490524292,-0.003747352631762624,0.5412096381187439,0.6666250228881836,-0.008649010211229324,0.5267510414123535,0.6478433609008789,-0.011845016852021217,0.5129229426383972,0.6507349014282227,-0.015773657709360123,0.5396720170974731,0.6925131678581238,-0.021526949480175972,0.5113105177879333,0.6964781880378723,-0.03186533600091934,0.49449869990348816,0.7002936005592346,-0.03937406465411186,0.4808529019355774,0.7022172212600708,-0.043669018894433975,0.5396213531494141,0.7217143774032593,-0.022589024156332016,0.505967915058136,0.725690484046936,-0.031010732054710388,0.48685434460639954,0.723922848701477,-0.03543613851070404,0.47445929050445557,0.7221639156341553,-0.03929963335394859,0.5384281873703003,0.743961751461029,-0.022726228460669518,0.5074540376663208,0.7479178309440613,-0.02942449226975441,0.4886975884437561,0.743944525718689,-0.031829286366701126,0.475540429353714,0.7382967472076416,-0.033736731857061386,0.5374543070793152,0.7595637440681458,-0.02265062928199768,0.5164496302604675,0.7685902118682861,-0.026925629004836082,0.5034469366073608,0.7684918642044067,-0.026930542662739754,0.4934128522872925,0.7672736048698425,-0.026915185153484344,0.42661261558532715,0.7201644778251648,-5.766305211096778e-09,0.4421321749687195,0.6860325336456299,-0.004484390839934349,0.4615345001220703,0.6668081879615784,-0.009600498713552952,0.4774475395679474,0.6540766954421997,-0.013739814050495625,0.48942485451698303,0.6428524255752563,-0.017890911549329758,0.4719659984111786,0.7077927589416504,-0.015262532979249954,0.5011905431747437,0.7087210416793823,-0.021411368623375893,0.5156307220458984,0.706706702709198,-0.02378953993320465,0.5241504907608032,0.7049676775932312,-0.024572916328907013,0.4690476357936859,0.7357276678085327,-0.016146745532751083,0.5007936358451843,0.734147310256958,-0.02074778638780117,0.516122579574585,0.7304480075836182,-0.021696262061595917,0.5254819393157959,0.7278408408164978,-0.022330429404973984,0.46393516659736633,0.759139895439148,-0.016825709491968155,0.49432599544525146,0.7577579617500305,-0.021411973983049393,0.5088199377059937,0.7539191842079163,-0.021156689152121544,0.518066942691803,0.7511191964149475,-0.020652133971452713,0.4577026665210724,0.7788076996803284,-0.01742416061460972,0.4792045056819916,0.7794478535652161,-0.02114436961710453,0.4900538921356201,0.7785177826881409,-0.020085211843252182,0.49750614166259766,0.7771742939949036,-0.01855260133743286
Happy,0.5752258896827698,0.7027370929718018,-1.2164512952494988e-07,0.5688654184341431,0.6520834565162659,-0.004157918971031904,0.5571099519729614,0.6134429574012756,-0.0076032355427742004,0.5428863763809204,0.5878779888153076,-0.009688579477369785,0.5283998250961304,0.5856304168701172,-0.013359218835830688,0.5523595213890076,0.6397058367729187,-0.016508981585502625,0.5202872157096863,0.6366748809814453,-0.022645696997642517,0.5010821223258972,0.6369461417198181,-0.02721986174583435,0.4857746362686157,0.6352627277374268,-0.030509723350405693,0.5508600473403931,0.6673716306686401,-0.017200130969285965,0.5135302543640137,0.6659891605377197,-0.022051388397812843,0.489942729473114,0.6643051505088806,-0.02747310884296894,0.4732447862625122,0.6629180312156677,-0.03355341777205467,0.5475843548774719,0.6904609799385071,-0.01702117919921875,0.514535129070282,0.6865197420120239,-0.022194908931851387,0.49320128560066223,0.6819419264793396,-0.027388546615839005,0.47915467619895935,0.6778702139854431,-0.03229792043566704,0.5435806512832642,0.7095134258270264,-0.016652002930641174,0.5206009149551392,0.7104417681694031,-0.021548131480813026,0.5075556039810181,0.7086358070373535,-0.023878177627921104,0.4983912706375122,0.7059518694877625,-0.026156913489103317,0.42217007279396057,0.6950534582138062,6.062516888505343e-08,0.4341813325881958,0.6564479470252991,-0.004663839004933834,0.45112866163253784,0.6302919983863831,-0.009889794513583183,0.4664548635482788,0.6133832335472107,-0.014021092094480991,0.4784446656703949,0.5997042655944824,-0.018092697486281395,0.46268218755722046,0.6714068651199341,-0.01600523106753826,0.49066272377967834,0.6650657653808594,-0.021909894421696663,0.5046765804290771,0.661663830280304,-0.024029746651649475,0.5151759386062622,0.6586585640907288,-0.024776125326752663,0.4632279872894287,0.7001444101333618,-0.017223846167325974,0.49652421474456787,0.6917858123779297,-0.021972985938191414,0.5131456255912781,0.6853854656219482,-0.023377513512969017,0.5247041583061218,0.680071234703064,-0.02412627637386322,0.46122753620147705,0.7235187292098999,-0.01799863763153553,0.49104949831962585,0.7139604091644287,-0.022713933140039444,0.5069625377655029,0.7066208124160767,-0.02344590052962303,0.5183256268501282,0.7001218795776367,-0.023585032671689987,0.457716166973114,0.7428014874458313,-0.018666932359337807,0.47691136598587036,0.7397801876068115,-0.022518951445817947,0.4883042871952057,0.7356176376342773,-0.021936608478426933,0.49713438749313354,0.7305147647857666,-0.02081717923283577
Happy,0.5830241441726685,0.6694486141204834,-1.5156302879404393e-07,0.5817299485206604,0.6197302937507629,4.186236401437782e-05,0.5710635185241699,0.5796703100204468,-0.0017282748594880104,0.5586608052253723,0.5506638884544373,-0.0031352159567177296,0.5451703071594238,0.5435343384742737,-0.006319830194115639,0.5643453001976013,0.59426349401474,-0.01085684634745121,0.5307130813598633,0.5838753581047058,-0.01694163866341114,0.5117655396461487,0.5800548791885376,-0.022558212280273438,0.49758365750312805,0.5740057229995728,-0.026347724720835686,0.5588554739952087,0.6234038472175598,-0.013255278579890728,0.5216829776763916,0.6112786531448364,-0.01762946881353855,0.4992334842681885,0.6049761176109314,-0.02290637418627739,0.4844241142272949,0.599707841873169,-0.028535280376672745,0.5527019500732422,0.6471283435821533,-0.014669929631054401,0.5204624533653259,0.6342713832855225,-0.01883442886173725,0.5002101063728333,0.6260100603103638,-0.022892825305461884,0.48795291781425476,0.6181183457374573,-0.026710355654358864,0.546440064907074,0.6660104990005493,-0.015664778649806976,0.5232477188110352,0.6557588577270508,-0.018533796072006226,0.5105399489402771,0.6514831781387329,-0.018846020102500916,0.5029253363609314,0.6467655897140503,-0.019525930285453796,0.41856080293655396,0.6794147491455078,8.483739577513916e-08,0.4266258478164673,0.6366360187530518,-0.004720639903098345,0.4403999447822571,0.6030666828155518,-0.01071567926555872,0.4551715850830078,0.5779561400413513,-0.01497102901339531,0.466616690158844,0.5624459385871887,-0.018928220495581627,0.45505061745643616,0.6407040953636169,-0.02254098281264305,0.49048662185668945,0.6220161318778992,-0.02893884852528572,0.5062386989593506,0.6149753928184509,-0.02968250773847103,0.5169807076454163,0.6096788048744202,-0.028688516467809677,0.45884209871292114,0.670103132724762,-0.022160258144140244,0.49683254957199097,0.6452912092208862,-0.02726585976779461,0.5144197344779968,0.6329719424247742,-0.026249313727021217,0.525353729724884,0.6241755485534668,-0.02505040168762207,0.4605810046195984,0.6932305097579956,-0.020713932812213898,0.49215319752693176,0.6703094840049744,-0.02489241026341915,0.5068281888961792,0.6575996279716492,-0.023166917264461517,0.5153110027313232,0.6482250094413757,-0.021268121898174286,0.4613371789455414,0.7113229036331177,-0.018941348418593407,0.48397499322891235,0.6962595582008362,-0.0205382090061903,0.4938235580921173,0.6875495910644531,-0.017269592732191086,0.4993777871131897,0.6801852583885193,-0.01422677468508482
